game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source
2025-08-09,2025,Nneka Ogwumike,LAS,LVA,A,26.0,12.0,9.0,1.0,0.0,0.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-11,2025,Nneka Ogwumike,LAS,LAS,A,34.0,15.0,10.0,4.0,1.0,1.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-14,2025,Nneka Ogwumike,LAS,ATL,H,36.0,29.0,9.0,4.0,1.0,1.0,0.0,,,,,,,,,nneka ogwumike,1,csv
2025-08-16,2025,Nneka Ogwumike,LAS,ATL,H,35.0,16.0,8.0,0.0,2.0,0.0,0.0,,,,,,,,,nneka ogwumike,1,csv
2025-08-17,2025,Nneka Ogwumike,LAS,PHX,H,34.0,24.0,8.0,2.0,1.0,2.0,0.0,,,,,,,,,nneka ogwumike,1,csv
2025-08-20,2025,Nneka Ogwumike,LAS,CHI,A,33.0,21.0,6.0,5.0,3.0,2.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-22,2025,Nneka Ogwumike,LAS,DAL,A,22.0,4.0,3.0,4.0,0.0,2.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-24,2025,Nneka Ogwumike,LAS,WAS,A,32.0,30.0,6.0,2.0,6.0,0.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-26,2025,Nneka Ogwumike,LAS,IND,A,26.0,17.0,2.0,0.0,2.0,1.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-29,2025,Nneka Ogwumike,LAS,MIN,A,27.0,12.0,9.0,1.0,2.0,1.0,0.0,,,,,,,,,nneka ogwumike,0,csv
2025-08-31,2025,Nneka Ogwumike,LAS,CHI,H,33.0,20.0,7.0,0.0,2.0,1.0,0.0,,,,,,,,,nneka ogwumike,1,csv
2025-09-02,2025,Nneka Ogwumike,LAS,LAS,H,34.0,21.0,3.0,4.0,5.0,3.0,0.0,,,,,,,,,nneka ogwumike,1,csv
2025-09-06,2025,Nneka Ogwumike,LAS,NYL,H,33.0,20.0,9.0,1.0,0.0,1.0,0.0,,,,,,,,,nneka ogwumike,1,csv
2025-09-10,2025,Nneka Ogwumike,LAS,GSV,H,32.0,16.0,8.0,0.0,0.0,1.0,1.0,,,,,,,,,nneka ogwumike,1,csv
2023-06-08,2023,Odyssey Sims,DAL,PHX,H,20.0,3.0,1.0,6.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-06-10,2023,Odyssey Sims,DAL,PHX,H,26.0,6.0,3.0,7.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-06-11,2023,Odyssey Sims,DAL,NYL,A,20.0,8.0,1.0,8.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-06-14,2023,Odyssey Sims,DAL,LAS,H,17.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-07-02,2023,Odyssey Sims,DAL,WAS,H,16.0,5.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-07-06,2023,Odyssey Sims,DAL,LVA,A,13.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-07-08,2023,Odyssey Sims,DAL,LVA,H,9.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-07-09,2023,Odyssey Sims,DAL,IND,A,19.0,4.0,3.0,5.0,0.0,2.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-07-12,2023,Odyssey Sims,DAL,MIN,A,16.0,4.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-07-19,2023,Odyssey Sims,DAL,NYL,A,15.0,2.0,3.0,4.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-07-23,2023,Odyssey Sims,DAL,LAS,H,13.0,2.0,3.0,6.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-07-26,2023,Odyssey Sims,DAL,CON,H,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-07-29,2023,Odyssey Sims,DAL,WAS,H,14.0,0.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-07-30,2023,Odyssey Sims,DAL,LVA,A,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-08-03,2023,Odyssey Sims,DAL,SEA,A,12.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-08-05,2023,Odyssey Sims,DAL,CHI,H,9.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-08-06,2023,Odyssey Sims,DAL,CHI,H,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-08-09,2023,Odyssey Sims,DAL,LVA,H,6.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-08-13,2023,Odyssey Sims,DAL,CON,H,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-08-18,2023,Odyssey Sims,DAL,CON,A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-08-25,2023,Odyssey Sims,DAL,MIN,H,13.0,2.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-08-27,2023,Odyssey Sims,DAL,PHX,A,11.0,2.0,3.0,2.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-09-01,2023,Odyssey Sims,DAL,IND,A,22.0,6.0,5.0,2.0,0.0,2.0,0.0,,,,,,,,,odyssey sims,0,csv
2023-09-03,2023,Odyssey Sims,DAL,IND,H,17.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-09-06,2023,Odyssey Sims,DAL,NYL,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-09-09,2023,Odyssey Sims,DAL,SEA,H,12.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2023-09-10,2023,Odyssey Sims,DAL,ATL,A,10.0,4.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-06-27,2024,Odyssey Sims,DAL,MIN,H,26.0,18.0,2.0,4.0,2.0,3.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-06-30,2024,Odyssey Sims,DAL,SEA,A,25.0,7.0,3.0,4.0,0.0,2.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-07-02,2024,Odyssey Sims,DAL,SEA,A,30.0,12.0,5.0,6.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-07-04,2024,Odyssey Sims,DAL,PHX,H,38.0,13.0,1.0,6.0,0.0,1.0,1.0,,,,,,,,,odyssey sims,1,csv
2024-07-05,2024,Odyssey Sims,DAL,ATL,H,39.0,14.0,1.0,7.0,1.0,5.0,1.0,,,,,,,,,odyssey sims,1,csv
2024-07-07,2024,Odyssey Sims,DAL,LVA,A,34.0,25.0,4.0,5.0,3.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-07-10,2024,Odyssey Sims,DAL,PHX,A,37.0,19.0,2.0,4.0,5.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-07-13,2024,Odyssey Sims,DAL,LAS,H,39.0,23.0,5.0,5.0,2.0,0.0,1.0,,,,,,,,,odyssey sims,1,csv
2024-07-17,2024,Odyssey Sims,DAL,IND,H,39.0,24.0,3.0,9.0,3.0,1.0,1.0,,,,,,,,,odyssey sims,1,csv
2024-08-17,2024,Odyssey Sims,DAL,CHI,H,16.0,2.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-08-18,2024,Odyssey Sims,DAL,LVA,A,16.0,3.0,4.0,5.0,1.0,0.0,1.0,,,,,,,,,odyssey sims,0,csv
2024-08-20,2024,Odyssey Sims,DAL,CON,A,16.0,7.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-08-23,2024,Odyssey Sims,DAL,WAS,A,24.0,9.0,0.0,5.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-08-25,2024,Odyssey Sims,DAL,DAL,A,31.0,26.0,3.0,10.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-08-29,2024,Odyssey Sims,DAL,NYL,H,34.0,14.0,1.0,7.0,0.0,3.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-09-01,2024,Odyssey Sims,DAL,ATL,H,34.0,8.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-09-04,2024,Odyssey Sims,DAL,IND,A,31.0,20.0,2.0,6.0,0.0,2.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-09-07,2024,Odyssey Sims,DAL,CHI,A,23.0,4.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-09-09,2024,Odyssey Sims,DAL,CON,H,29.0,10.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-09-11,2024,Odyssey Sims,DAL,CON,H,26.0,4.0,1.0,6.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-09-12,2024,Odyssey Sims,DAL,SEA,H,35.0,16.0,3.0,6.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-09-15,2024,Odyssey Sims,DAL,SEA,A,37.0,20.0,1.0,5.0,0.0,4.0,0.0,,,,,,,,,odyssey sims,0,csv
2024-09-18,2024,Odyssey Sims,DAL,PHX,H,9.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2024-09-20,2024,Odyssey Sims,DAL,MIN,A,34.0,4.0,2.0,9.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-05-17,2025,Odyssey Sims,DAL,GSV,A,31.0,7.0,1.0,6.0,0.0,2.0,1.0,,,,,,,,,odyssey sims,0,csv
2025-05-18,2025,Odyssey Sims,DAL,MIN,H,35.0,2.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-05-22,2025,Odyssey Sims,DAL,PHX,A,30.0,8.0,3.0,4.0,1.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-05-24,2025,Odyssey Sims,DAL,GSV,H,27.0,13.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-05-25,2025,Odyssey Sims,DAL,CHI,H,27.0,12.0,1.0,3.0,2.0,2.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-05-28,2025,Odyssey Sims,DAL,ATL,H,27.0,3.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-05-31,2025,Odyssey Sims,DAL,LVA,A,36.0,15.0,4.0,2.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-06-01,2025,Odyssey Sims,DAL,PHX,H,37.0,32.0,5.0,4.0,3.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-06-07,2025,Odyssey Sims,DAL,DAL,A,34.0,19.0,4.0,3.0,3.0,2.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-06-10,2025,Odyssey Sims,DAL,GSV,H,31.0,5.0,3.0,2.0,0.0,2.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-06-12,2025,Odyssey Sims,DAL,LVA,A,22.0,0.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-06-29,2025,Odyssey Sims,DAL,CHI,H,17.0,2.0,2.0,4.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-08-12,2025,Odyssey Sims,DAL,DAL,H,13.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-08-15,2025,Odyssey Sims,DAL,WAS,H,26.0,11.0,2.0,3.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-08-17,2025,Odyssey Sims,DAL,CON,A,42.0,19.0,4.0,7.0,0.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-08-22,2025,Odyssey Sims,DAL,MIN,H,21.0,4.0,1.0,5.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-08-24,2025,Odyssey Sims,DAL,MIN,A,20.0,3.0,0.0,2.0,1.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-08-26,2025,Odyssey Sims,DAL,SEA,H,28.0,22.0,3.0,6.0,3.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-08-30,2025,Odyssey Sims,DAL,LAS,A,34.0,21.0,6.0,3.0,1.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-09-01,2025,Odyssey Sims,DAL,GSV,A,30.0,5.0,2.0,5.0,1.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-09-03,2025,Odyssey Sims,DAL,PHX,A,26.0,5.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-09-05,2025,Odyssey Sims,DAL,CHI,H,20.0,13.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,odyssey sims,1,csv
2025-09-07,2025,Odyssey Sims,DAL,WAS,A,24.0,6.0,2.0,8.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,0,csv
2025-09-09,2025,Odyssey Sims,DAL,MIN,H,33.0,15.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,odyssey sims,1,csv
2022-11-08,2023,Olivia Miles,MIN,NIU,H,29.0,17.0,10.0,6.0,1.0,6.0,1.0,,,,,,,,,olivia miles,1,csv
2022-11-12,2023,Olivia Miles,MIN,CAL,H,31.0,13.0,5.0,10.0,2.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2022-11-17,2023,Olivia Miles,MIN,NU,A,24.0,21.0,6.0,4.0,0.0,4.0,0.0,,,,,,,,,olivia miles,0,csv
2022-11-20,2023,Olivia Miles,MIN,BALL,H,29.0,13.0,7.0,11.0,1.0,3.0,1.0,,,,,,,,,olivia miles,1,csv
2022-11-24,2023,Olivia Miles,MIN,AMER,H,28.0,19.0,10.0,3.0,1.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2022-11-26,2023,Olivia Miles,MIN,ASU,H,28.0,13.0,7.0,6.0,0.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2022-12-01,2023,Olivia Miles,MIN,MD,H,25.0,14.0,4.0,7.0,1.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2022-12-04,2023,Olivia Miles,MIN,CON,H,36.0,21.0,8.0,4.0,0.0,2.0,1.0,,,,,,,,,olivia miles,1,csv
2022-12-10,2023,Olivia Miles,MIN,MRMK,H,28.0,13.0,13.0,14.0,0.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2022-12-18,2023,Olivia Miles,MIN,VT,A,35.0,16.0,13.0,7.0,1.0,5.0,1.0,,,,,,,,,olivia miles,0,csv
2022-12-21,2023,Olivia Miles,MIN,WMU,H,31.0,8.0,7.0,12.0,0.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2022-12-29,2023,Olivia Miles,MIN,MIA,A,37.0,12.0,8.0,9.0,0.0,0.0,0.0,,,,,,,,,olivia miles,0,csv
2023-01-01,2023,Olivia Miles,MIN,BC,H,28.0,17.0,6.0,5.0,0.0,3.0,0.0,,,,,,,,,olivia miles,1,csv
2023-01-08,2023,Olivia Miles,MIN,UNC,A,34.0,15.0,7.0,5.0,0.0,2.0,0.0,,,,,,,,,olivia miles,0,csv
2023-01-13,2023,Olivia Miles,MIN,WAKE,H,28.0,13.0,6.0,4.0,0.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2023-01-15,2023,Olivia Miles,MIN,SYR,A,36.0,23.0,7.0,7.0,1.0,2.0,0.0,,,,,,,,,olivia miles,0,csv
2023-01-20,2023,Olivia Miles,MIN,CLEM,A,39.0,20.0,4.0,8.0,3.0,4.0,1.0,,,,,,,,,olivia miles,0,csv
2023-01-22,2023,Olivia Miles,MIN,UVA,H,27.0,12.0,4.0,7.0,1.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2023-01-27,2023,Olivia Miles,MIN,FSU,H,30.0,7.0,5.0,6.0,1.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2023-01-29,2023,Olivia Miles,MIN,NCSU,A,37.0,13.0,6.0,5.0,0.0,3.0,1.0,,,,,,,,,olivia miles,0,csv
2023-02-03,2023,Olivia Miles,MIN,BC,A,37.0,22.0,8.0,10.0,1.0,2.0,0.0,,,,,,,,,olivia miles,0,csv
2023-02-05,2023,Olivia Miles,MIN,DUKE,H,32.0,11.0,5.0,2.0,1.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2023-02-09,2023,Olivia Miles,MIN,PITT,H,40.0,11.0,7.0,13.0,1.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2023-02-12,2023,Olivia Miles,MIN,SYR,H,35.0,13.0,7.0,7.0,0.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2023-02-17,2023,Olivia Miles,MIN,LOU,H,43.0,18.0,11.0,9.0,1.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2023-02-19,2023,Olivia Miles,MIN,PITT,A,30.0,10.0,11.0,5.0,1.0,2.0,0.0,,,,,,,,,olivia miles,0,csv
2023-02-23,2023,Olivia Miles,MIN,GT,H,34.0,13.0,8.0,4.0,0.0,3.0,0.0,,,,,,,,,olivia miles,1,csv
2023-02-26,2023,Olivia Miles,MIN,LOU,A,17.0,2.0,3.0,2.0,0.0,1.0,0.0,,,,,,,,,olivia miles,0,csv
2024-11-04,2025,Olivia Miles,MIN,MERC,H,32.0,20.0,10.0,10.0,1.0,3.0,0.0,,,,,,,,,olivia miles,1,csv
2024-11-11,2025,Olivia Miles,MIN,PUR,A,33.0,17.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,olivia miles,0,csv
2024-11-14,2025,Olivia Miles,MIN,JMU,H,33.0,16.0,6.0,8.0,2.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2024-11-17,2025,Olivia Miles,MIN,LAF,A,35.0,20.0,11.0,7.0,4.0,2.0,0.0,,,,,,,,,olivia miles,0,csv
2024-11-23,2025,Olivia Miles,MIN,USC,A,37.0,20.0,8.0,7.0,4.0,3.0,0.0,,,,,,,,,olivia miles,0,csv
2024-11-29,2025,Olivia Miles,MIN,TCU,H,39.0,16.0,4.0,4.0,2.0,3.0,0.0,,,,,,,,,olivia miles,1,csv
2024-11-30,2025,Olivia Miles,MIN,UTAH,H,33.0,8.0,4.0,7.0,0.0,0.0,1.0,,,,,,,,,olivia miles,1,csv
2024-12-06,2025,Olivia Miles,MIN,TEX,H,41.0,18.0,2.0,6.0,2.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2024-12-08,2025,Olivia Miles,MIN,SYR,A,31.0,20.0,10.0,8.0,1.0,1.0,0.0,,,,,,,,,olivia miles,0,csv
2024-12-13,2025,Olivia Miles,MIN,CON,H,27.0,16.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2024-12-15,2025,Olivia Miles,MIN,EMU,H,29.0,17.0,3.0,8.0,3.0,5.0,1.0,,,,,,,,,olivia miles,1,csv
2024-12-22,2025,Olivia Miles,MIN,L-MD,H,35.0,18.0,11.0,10.0,4.0,1.0,1.0,,,,,,,,,olivia miles,1,csv
2024-12-29,2025,Olivia Miles,MIN,UVA,H,30.0,11.0,10.0,14.0,1.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2025-01-05,2025,Olivia Miles,MIN,UNC,A,37.0,19.0,7.0,5.0,5.0,0.0,0.0,,,,,,,,,olivia miles,0,csv
2025-01-09,2025,Olivia Miles,MIN,WAKE,H,33.0,13.0,5.0,9.0,2.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2025-01-12,2025,Olivia Miles,MIN,CLEM,A,39.0,17.0,4.0,9.0,1.0,0.0,1.0,,,,,,,,,olivia miles,0,csv
2025-01-16,2025,Olivia Miles,MIN,GT,H,38.0,13.0,2.0,5.0,1.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2025-01-19,2025,Olivia Miles,MIN,SMU,H,29.0,17.0,10.0,6.0,2.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2025-01-24,2025,Olivia Miles,MIN,BC,A,31.0,16.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,olivia miles,0,csv
2025-01-30,2025,Olivia Miles,MIN,VT,A,39.0,15.0,1.0,4.0,1.0,0.0,1.0,,,,,,,,,olivia miles,0,csv
2025-02-02,2025,Olivia Miles,MIN,LOU,A,34.0,17.0,4.0,2.0,2.0,2.0,0.0,,,,,,,,,olivia miles,0,csv
2025-02-07,2025,Olivia Miles,MIN,STAN,H,26.0,20.0,7.0,4.0,4.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2025-02-09,2025,Olivia Miles,MIN,CAL,H,32.0,16.0,7.0,6.0,2.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2025-02-14,2025,Olivia Miles,MIN,PITT,A,35.0,28.0,7.0,5.0,8.0,1.0,0.0,,,,,,,,,olivia miles,0,csv
2025-02-17,2025,Olivia Miles,MIN,DUKE,H,31.0,9.0,7.0,2.0,1.0,1.0,0.0,,,,,,,,,olivia miles,1,csv
2025-02-21,2025,Olivia Miles,MIN,MIA,A,32.0,14.0,7.0,6.0,1.0,1.0,0.0,,,,,,,,,olivia miles,0,csv
2025-02-23,2025,Olivia Miles,MIN,NCSU,A,46.0,22.0,9.0,3.0,4.0,2.0,1.0,,,,,,,,,olivia miles,0,csv
2025-02-28,2025,Olivia Miles,MIN,FSU,H,32.0,10.0,4.0,6.0,0.0,3.0,0.0,,,,,,,,,olivia miles,1,csv
2025-03-02,2025,Olivia Miles,MIN,LOU,H,38.0,15.0,5.0,3.0,3.0,2.0,0.0,,,,,,,,,olivia miles,1,csv
2025-03-07,2025,Olivia Miles,MIN,CAL,H,34.0,14.0,4.0,6.0,1.0,3.0,0.0,,,,,,,,,olivia miles,1,csv
2025-03-08,2025,Olivia Miles,MIN,DUKE,H,26.0,10.0,4.0,3.0,2.0,0.0,0.0,,,,,,,,,olivia miles,1,csv
2025-05-16,2025,Paige Bueckers,DAL,MIN,H,30.0,10.0,7.0,2.0,0.0,0.0,1.0,,,,,,,,,paige bueckers,1,csv
2025-05-20,2025,Paige Bueckers,DAL,SEA,H,37.0,19.0,6.0,8.0,1.0,2.0,1.0,,,,,,,,,paige bueckers,1,csv
2025-05-22,2025,Paige Bueckers,DAL,MIN,A,37.0,12.0,1.0,10.0,2.0,3.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-05-24,2025,Paige Bueckers,DAL,ATL,A,28.0,11.0,4.0,5.0,1.0,2.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-05-27,2025,Paige Bueckers,DAL,CON,A,35.0,21.0,5.0,7.0,0.0,2.0,1.0,,,,,,,,,paige bueckers,0,csv
2025-05-30,2025,Paige Bueckers,DAL,CHI,A,36.0,15.0,5.0,8.0,1.0,3.0,3.0,,,,,,,,,paige bueckers,0,csv
2025-06-12,2025,Paige Bueckers,DAL,PHX,A,37.0,35.0,6.0,4.0,5.0,1.0,1.0,,,,,,,,,paige bueckers,0,csv
2025-06-14,2025,Paige Bueckers,DAL,LVA,A,38.0,16.0,2.0,5.0,0.0,2.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-06-18,2025,Paige Bueckers,DAL,GSV,H,39.0,20.0,4.0,2.0,0.0,4.0,2.0,,,,,,,,,paige bueckers,1,csv
2025-06-20,2025,Paige Bueckers,DAL,CON,A,37.0,21.0,2.0,7.0,1.0,2.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-06-22,2025,Paige Bueckers,DAL,WAS,A,40.0,20.0,9.0,7.0,1.0,1.0,1.0,,,,,,,,,paige bueckers,0,csv
2025-06-25,2025,Paige Bueckers,DAL,ATL,H,33.0,12.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-06-27,2025,Paige Bueckers,DAL,IND,H,36.0,27.0,1.0,6.0,2.0,2.0,2.0,,,,,,,,,paige bueckers,1,csv
2025-07-04,2025,Paige Bueckers,DAL,PHX,H,33.0,23.0,4.0,5.0,2.0,1.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-07-08,2025,Paige Bueckers,DAL,PHX,A,24.0,11.0,2.0,3.0,1.0,0.0,1.0,,,,,,,,,paige bueckers,0,csv
2025-07-10,2025,Paige Bueckers,DAL,CHI,A,36.0,17.0,3.0,4.0,0.0,2.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-07-13,2025,Paige Bueckers,DAL,IND,A,33.0,21.0,4.0,4.0,2.0,2.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-07-17,2025,Paige Bueckers,DAL,LVA,H,39.0,20.0,3.0,8.0,1.0,2.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-07-20,2025,Paige Bueckers,DAL,CLA,A,22.0,6.0,2.0,8.0,1.0,0.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-07-23,2025,Paige Bueckers,DAL,SEA,A,27.0,14.0,4.0,6.0,1.0,1.0,1.0,,,,,,,,,paige bueckers,0,csv
2025-07-26,2025,Paige Bueckers,DAL,GSV,A,37.0,17.0,1.0,6.0,2.0,4.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-07-29,2025,Paige Bueckers,DAL,NYL,H,30.0,20.0,6.0,4.0,2.0,3.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-07-31,2025,Paige Bueckers,DAL,ATL,H,35.0,21.0,2.0,7.0,3.0,1.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-08-01,2025,Paige Bueckers,DAL,IND,H,34.0,22.0,4.0,4.0,0.0,2.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-08-05,2025,Paige Bueckers,DAL,NYL,A,31.0,21.0,8.0,4.0,1.0,1.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-08-10,2025,Paige Bueckers,DAL,WAS,H,32.0,17.0,3.0,3.0,2.0,2.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-08-12,2025,Paige Bueckers,DAL,IND,A,35.0,16.0,5.0,8.0,0.0,2.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-08-15,2025,Paige Bueckers,DAL,LAS,H,33.0,29.0,4.0,5.0,0.0,0.0,1.0,,,,,,,,,paige bueckers,1,csv
2025-08-17,2025,Paige Bueckers,DAL,LVA,A,29.0,18.0,5.0,4.0,0.0,1.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-08-21,2025,Paige Bueckers,DAL,LAS,A,36.0,44.0,4.0,3.0,4.0,1.0,0.0,,,,,,,,,paige bueckers,0,csv
2025-08-22,2025,Paige Bueckers,DAL,SEA,H,22.0,11.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-08-24,2025,Paige Bueckers,DAL,GSV,H,34.0,9.0,1.0,9.0,1.0,1.0,0.0,,,,,,,,,paige bueckers,1,csv
2025-08-29,2025,Paige Bueckers,DAL,ATL,A,30.0,16.0,1.0,10.0,0.0,1.0,0.0,,,,,,,,,paige bueckers,0,csv
